POPULATION_NAME,FISCAL_YEAR,DEMO_GRP,TOTAL_CT,TOTAL_CT_ANNOT,SMHS1_CT,SMHS1_CT_ANNOT,SMHS5_CT,SMHS5_CT_ANNOT
Colusa,2019,R5 White,1223,,198,,150,
Colusa,2019,R6 Other,60,,,1,,1
Colusa,2019,R7 Unknown,392,,34,,24,
Colusa,2019,S1 Female,3066,,250,,170,
Colusa,2019,S2 Male,2183,,167,,119,
Colusa,2019,Z1 ALL,5249,,417,,289,
Colusa,2020,A1 Adults 21-44,3034,,195,,151,
Colusa,2020,A2 Adults 45-64,1594,,137,,110,
Colusa,2020,A3 Adults 65+,813,,33,,26,
Colusa,2020,R1 Alaskan Native or American Indian,57,,,1,,1
Colusa,2020,R2 Asian or Pacific Islander,100,,,1,,1
Colusa,2020,R3 Black,44,,,1,,1
Colusa,2020,R4 Hispanic,3566,,149,,118,
Colusa,2020,R5 White,1238,,169,,136,
Colusa,2020,R6 Other,50,,,1,,1
Colusa,2020,R7 Unknown,386,,27,,19,
Colusa,2020,S1 Female,3186,,213,,168,
Colusa,2020,S2 Male,2255,,152,,119,
Colusa,2020,Z1 ALL,5441,,365,,287,
Colusa,2021,A1 Adults 21-44,3173,,207,,153,
Colusa,2021,A2 Adults 45-64,1655,,142,,111,
Colusa,2021,A3 Adults 65+,912,,35,,25,
Colusa,2021,R1 Alaskan Native or American Indian,58,,,1,,1
Colusa,2021,R2 Asian or Pacific Islander,105,,,1,,1
Colusa,2021,R3 Black,45,,,1,,1
Colusa,2021,R4 Hispanic,3772,,155,,110,
Colusa,2021,R5 White,1299,,179,,138,
Colusa,2021,R6 Other,41,,,1,0,
Colusa,2021,R7 Unknown,420,,26,,22,
Colusa,2021,S1 Female,3372,,227,,170,
Colusa,2021,S2 Male,2368,,157,,119,
Colusa,2021,Z1 ALL,5740,,384,,289,
Contra Costa,2015,A1 Adults 21-44,78035,,5216,,2950,
Contra Costa,2015,A2 Adults 45-64,50602,,4563,,2957,
Contra Costa,2015,A3 Adults 65+,24194,,687,,499,
Contra Costa,2015,R1 Alaskan Native or American Indian,622,,65,,45,
Contra Costa,2015,R2 Asian or Pacific Islander,22594,,640,,421,
Contra Costa,2015,R3 Black,25090,,2168,,1242,
Contra Costa,2015,R4 Hispanic,31985,,1393,,806,
Contra Costa,2015,R5 White,41131,,3812,,2441,
Contra Costa,2015,R6 Other,19305,,1123,,608,
Contra Costa,2015,R7 Unknown,12104,,1265,,843,
Contra Costa,2015,S1 Female,87619,,6072,,3742,
Contra Costa,2015,S2 Male,65212,,4394,,2664,
Contra Costa,2015,Z1 ALL,152831,,10466,,6406,
Contra Costa,2016,A1 Adults 21-44,102264,,4976,,2705,
Contra Costa,2016,A2 Adults 45-64,57253,,4335,,2619,
Contra Costa,2016,A3 Adults 65+,26164,,744,,483,
Contra Costa,2016,R1 Alaskan Native or American Indian,651,,51,,33,
Contra Costa,2016,R2 Asian or Pacific Islander,25480,,601,,351,
Contra Costa,2016,R3 Black,25729,,1961,,1058,
Contra Costa,2016,R4 Hispanic,50403,,1356,,744,
Contra Costa,2016,R5 White,42943,,3426,,2045,
Contra Costa,2016,R6 Other,28347,,1752,,1022,
Contra Costa,2016,R7 Unknown,12128,,908,,554,
Contra Costa,2016,S1 Female,106281,,5773,,3361,
Contra Costa,2016,S2 Male,79400,,4282,,2446,
Contra Costa,2016,Z1 ALL,185681,,10055,,5807,
Contra Costa,2017,A1 Adults 21-44,106774,,4729,,2502,
Contra Costa,2017,A2 Adults 45-64,58554,,3854,,2235,
Contra Costa,2017,A3 Adults 65+,28051,,726,,461,
Contra Costa,2017,R1 Alaskan Native or American Indian,618,,52,,21,
Contra Costa,2017,R2 Asian or Pacific Islander,25656,,532,,315,
Contra Costa,2017,R3 Black,25285,,1764,,912,
Contra Costa,2017,R4 Hispanic,52992,,1241,,663,
Contra Costa,2017,R5 White,41656,,2964,,1713,
Contra Costa,2017,R6 Other,35096,,1930,,1091,
Contra Costa,2017,R7 Unknown,12076,,826,,483,
Contra Costa,2017,S1 Female,110213,,5265,,2976,
Contra Costa,2017,S2 Male,83166,,4044,,2222,
Contra Costa,2017,Z1 ALL,193379,,9309,,5198,
Contra Costa,2018,A1 Adults 21-44,103711,,4701,,2369,
Contra Costa,2018,A2 Adults 45-64,56575,,3644,,1998,
Contra Costa,2018,A3 Adults 65+,28783,,778,,443,
Contra Costa,2018,R1 Alaskan Native or American Indian,572,,38,,18,
Contra Costa,2018,R2 Asian or Pacific Islander,23925,,485,,269,
Contra Costa,2018,R3 Black,24771,,1749,,841,
Contra Costa,2018,R4 Hispanic,52454,,1321,,676,
Contra Costa,2018,R5 White,38644,,2764,,1524,
Contra Costa,2018,R6 Other,37360,,2010,,1049,
Contra Costa,2018,R7 Unknown,11343,,756,,433,
Contra Costa,2018,S1 Female,107878,,5083,,2694,
Contra Costa,2018,S2 Male,81191,,4040,,2116,
Contra Costa,2018,Z1 ALL,189069,,9123,,4810,
Contra Costa,2019,A1 Adults 21-44,100213,,4261,,1913,
Contra Costa,2019,A2 Adults 45-64,54954,,2929,,1316,
Contra Costa,2019,A3 Adults 65+,29552,,605,,310,
Contra Costa,2019,R1 Alaskan Native or American Indian,561,,46,,21,
Contra Costa,2019,R2 Asian or Pacific Islander,23533,,401,,188,
Contra Costa,2019,R3 Black,24097,,1529,,651,
Contra Costa,2019,R4 Hispanic,50803,,1103,,488,
Contra Costa,2019,R5 White,36464,,2322,,1103,
Contra Costa,2019,R6 Other,38583,,1782,,769,
Contra Costa,2019,R7 Unknown,10678,,612,,319,
Contra Costa,2019,S1 Female,105659,,4286,,1994,
Contra Costa,2019,S2 Male,79060,,3509,,1545,
Contra Costa,2019,Z1 ALL,184719,,7795,,3539,
Contra Costa,2020,A1 Adults 21-44,99058,,5005,,2685,
Contra Costa,2020,A2 Adults 45-64,54951,,3361,,1777,
Contra Costa,2020,A3 Adults 65+,29875,,702,,420,
Contra Costa,2020,R1 Alaskan Native or American Indian,537,,53,,26,
Contra Costa,2020,R2 Asian or Pacific Islander,23280,,487,,247,
Contra Costa,2020,R3 Black,23745,,1667,,809,
Contra Costa,2020,R4 Hispanic,50283,,1293,,686,
Contra Costa,2020,R5 White,35380,,2633,,1555,
Contra Costa,2020,R6 Other,40898,,2220,,1162,
Contra Costa,2020,R7 Unknown,9761,,715,,397,
Contra Costa,2020,S1 Female,105142,,5018,,2816,
Contra Costa,2020,S2 Male,78742,,4050,,2066,
Contra Costa,2020,Z1 ALL,183884,,9068,,4882,
Contra Costa,2021,A1 Adults 21-44,101369,,5233,,2982,
Contra Costa,2021,A2 Adults 45-64,56207,,3478,,2067,
Contra Costa,2021,A3 Adults 65+,31594,,854,,532,
Contra Costa,2021,R1 Alaskan Native or American Indian,542,,50,,26,
Contra Costa,2021,R2 Asian or Pacific Islander,23940,,544,,326,
Contra Costa,2021,R3 Black,24139,,1727,,997,
Contra Costa,2021,R4 Hispanic,51620,,1402,,758,
Contra Costa,2021,R5 White,35177,,2725,,1680,
Contra Costa,2021,R6 Other,44789,,2446,,1388,
Contra Costa,2021,R7 Unknown,8963,,671,,406,
Contra Costa,2021,S1 Female,107703,,5204,,3119,
Contra Costa,2021,S2 Male,81467,,4361,,2462,
Contra Costa,2021,Z1 ALL,189170,,9565,,5581,
Del Norte,2015,A1 Adults 21-44,3827,,224,,,2
Del Norte,2015,A2 Adults 45-64,2802,,169,,95,
Del Norte,2015,A3 Adults 65+,864,,18,,,1
Del Norte,2015,R1 Alaskan Native or American Indian,657,,27,,,1
Del Norte,2015,R2 Asian or Pacific Islander,312,,,1,,1
Del Norte,2015,R3 Black,53,,,1,0,
Del Norte,2015,R4 Hispanic,631,,12,,,1
Del Norte,2015,R5 White,5042,,289,,161,
Del Norte,2015,R6 Other,105,,,1,,1
Del Norte,2015,R7 Unknown,693,,64,,36,
Del Norte,2015,S1 Female,3936,,235,,141,
Del Norte,2015,S2 Male,3557,,176,,80,
Del Norte,2015,Z1 ALL,7493,,411,,221,
Del Norte,2016,A1 Adults 21-44,4303,,285,,153,
Del Norte,2016,A2 Adults 45-64,3008,,181,,109,
Del Norte,2016,A3 Adults 65+,905,,23,,11,
Del Norte,2016,R1 Alaskan Native or American Indian,714,,37,,22,
Del Norte,2016,R2 Asian or Pacific Islander,298,,,1,,1
Del Norte,2016,R3 Black,61,,,1,,1
Del Norte,2016,R4 Hispanic,863,,21,,,1
Del Norte,2016,R5 White,5483,,363,,199,
Del Norte,2016,R6 Other,147,,,1,,1
Del Norte,2016,R7 Unknown,650,,47,,28,
Del Norte,2016,S1 Female,4297,,277,,162,
Del Norte,2016,S2 Male,3919,,212,,111,
Del Norte,2016,Z1 ALL,8216,,489,,273,
Del Norte,2017,A1 Adults 21-44,4457,,312,,167,
Del Norte,2017,A2 Adults 45-64,3060,,214,,128,
Del Norte,2017,A3 Adults 65+,964,,30,,15,
Del Norte,2017,R1 Alaskan Native or American Indian,758,,34,,16,
Del Norte,2017,R2 Asian or Pacific Islander,296,,,1,,1
Del Norte,2017,R3 Black,53,,,1,,1
Del Norte,2017,R4 Hispanic,859,,27,,14,
Del Norte,2017,R5 White,5700,,415,,240,
Del Norte,2017,R6 Other,172,,,1,,1
Del Norte,2017,R7 Unknown,643,,62,,32,
Del Norte,2017,S1 Female,4406,,301,,174,
Del Norte,2017,S2 Male,4075,,255,,136,
Del Norte,2017,Z1 ALL,8481,,556,,310,
Del Norte,2018,A1 Adults 21-44,4511,,322,,,2
Del Norte,2018,A2 Adults 45-64,3038,,212,,134,
Del Norte,2018,A3 Adults 65+,963,,23,,,1
Del Norte,2018,R1 Alaskan Native or American Indian,762,,45,,16,
Del Norte,2018,R2 Asian or Pacific Islander,295,,,1,,1
Del Norte,2018,R3 Black,65,,,1,,1
Del Norte,2018,R4 Hispanic,891,,40,,17,
Del Norte,2018,R5 White,5687,,400,,238,
Del Norte,2018,R6 Other,155,,,1,,1
Del Norte,2018,R7 Unknown,657,,56,,34,
Del Norte,2018,S1 Female,4385,,303,,175,
Del Norte,2018,S2 Male,4127,,254,,139,
Del Norte,2018,Z1 ALL,8512,,557,,314,
Del Norte,2019,A1 Adults 21-44,4385,,344,,192,
Del Norte,2019,A2 Adults 45-64,3037,,225,,128,
Del Norte,2019,A3 Adults 65+,998,,20,,11,
Del Norte,2019,R1 Alaskan Native or American Indian,752,,50,,21,
Del Norte,2019,R2 Asian or Pacific Islander,274,,,1,,1
Del Norte,2019,R3 Black,60,,,1,,1
Del Norte,2019,R4 Hispanic,870,,35,,20,
Del Norte,2019,R5 White,5644,,432,,250,
Del Norte,2019,R6 Other,145,,11,,,1
Del Norte,2019,R7 Unknown,675,,51,,30,
Del Norte,2019,S1 Female,4389,,326,,192,
Del Norte,2019,S2 Male,4031,,263,,139,
Del Norte,2019,Z1 ALL,8420,,589,,331,
Del Norte,2020,A1 Adults 21-44,4225,,298,,129,
Del Norte,2020,A2 Adults 45-64,2931,,205,,107,
Del Norte,2020,A3 Adults 65+,1076,,33,,19,
Del Norte,2020,R1 Alaskan Native or American Indian,748,,32,,13,
Del Norte,2020,R2 Asian or Pacific Islander,253,,,1,,1
Del Norte,2020,R3 Black,65,,,1,,1
Del Norte,2020,R4 Hispanic,877,,24,,11,
Del Norte,2020,R5 White,5535,,412,,199,
Del Norte,2020,R6 Other,119,,,1,,1
Del Norte,2020,R7 Unknown,635,,48,,24,
Del Norte,2020,S1 Female,4301,,285,,148,
Del Norte,2020,S2 Male,3931,,251,,107,
Del Norte,2020,Z1 ALL,8232,,536,,255,
Del Norte,2021,A1 Adults 21-44,4229,,291,,152,
Del Norte,2021,A2 Adults 45-64,2845,,188,,93,
Del Norte,2021,A3 Adults 65+,1128,,28,,15,
Del Norte,2021,R1 Alaskan Native or American Indian,745,,35,,18,
Del Norte,2021,R2 Asian or Pacific Islander,233,,,1,,1
Del Norte,2021,R3 Black,65,,,1,,1
Del Norte,2021,R4 Hispanic,881,,31,,12,
Del Norte,2021,R5 White,5514,,375,,200,
Del Norte,2021,R6 Other,124,,,1,,1
Del Norte,2021,R7 Unknown,640,,49,,22,
Del Norte,2021,S1 Female,4299,,262,,127,
Del Norte,2021,S2 Male,3903,,245,,133,
Del Norte,2021,Z1 ALL,8202,,507,,260,
El Dorado,2015,A1 Adults 21-44,13232,,534,,326,
El Dorado,2015,A2 Adults 45-64,9258,,390,,247,
El Dorado,2015,A3 Adults 65+,2601,,33,,17,
El Dorado,2015,R1 Alaskan Native or American Indian,189,,,1,,1
El Dorado,2015,R2 Asian or Pacific Islander,721,,,1,,1
El Dorado,2015,R3 Black,231,,11,,,1
El Dorado,2015,R4 Hispanic,2521,,65,,49,
El Dorado,2015,R5 White,17970,,688,,403,
El Dorado,2015,R6 Other,564,,29,,18,
El Dorado,2015,R7 Unknown,2895,,145,,103,
El Dorado,2015,S1 Female,13086,,509,,315,
El Dorado,2015,S2 Male,12005,,448,,275,
El Dorado,2015,Z1 ALL,25091,,957,,590,
El Dorado,2016,A1 Adults 21-44,15737,,516,,311,
El Dorado,2016,A2 Adults 45-64,10034,,366,,242,
El Dorado,2016,A3 Adults 65+,2692,,32,,20,
El Dorado,2016,R1 Alaskan Native or American Indian,226,,,1,,1
El Dorado,2016,R2 Asian or Pacific Islander,797,,15,,,1
El Dorado,2016,R3 Black,243,,14,,,1
El Dorado,2016,R4 Hispanic,4100,,62,,45,
El Dorado,2016,R5 White,19318,,,2,412,
El Dorado,2016,R6 Other,742,,33,,21,
El Dorado,2016,R7 Unknown,3037,,116,,77,
El Dorado,2016,S1 Female,14834,,476,,300,
El Dorado,2016,S2 Male,13629,,438,,273,
El Dorado,2016,Z1 ALL,28463,,914,,573,
El Dorado,2017,A1 Adults 21-44,16007,,488,,309,
El Dorado,2017,A2 Adults 45-64,10022,,314,,220,
El Dorado,2017,A3 Adults 65+,2858,,39,,19,
El Dorado,2017,R1 Alaskan Native or American Indian,228,,13,,,1
El Dorado,2017,R2 Asian or Pacific Islander,812,,,1,,1
El Dorado,2017,R3 Black,246,,11,,,1
El Dorado,2017,R4 Hispanic,4266,,60,,42,
El Dorado,2017,R5 White,19464,,,2,384,
El Dorado,2017,R6 Other,764,,31,,16,
El Dorado,2017,R7 Unknown,3107,,125,,87,
El Dorado,2017,S1 Female,15056,,435,,271,
El Dorado,2017,S2 Male,13831,,406,,277,
El Dorado,2017,Z1 ALL,28887,,841,,548,
El Dorado,2018,A1 Adults 21-44,15684,,504,,302,
El Dorado,2018,A2 Adults 45-64,9841,,309,,214,
El Dorado,2018,A3 Adults 65+,2931,,31,,23,
El Dorado,2018,R1 Alaskan Native or American Indian,222,,,1,,1
El Dorado,2018,R2 Asian or Pacific Islander,819,,,1,,1
El Dorado,2018,R3 Black,237,,12,,,1
El Dorado,2018,R4 Hispanic,4240,,70,,44,
El Dorado,2018,R5 White,18940,,582,,378,
El Dorado,2018,R6 Other,855,,39,,23,
El Dorado,2018,R7 Unknown,3143,,125,,74,
El Dorado,2018,S1 Female,14911,,417,,271,
El Dorado,2018,S2 Male,13545,,427,,268,
El Dorado,2018,Z1 ALL,28456,,844,,539,
El Dorado,2019,A1 Adults 21-44,15004,,470,,298,
El Dorado,2019,A2 Adults 45-64,9464,,298,,186,
El Dorado,2019,A3 Adults 65+,3053,,40,,28,
El Dorado,2019,R1 Alaskan Native or American Indian,220,,14,,,1
El Dorado,2019,R2 Asian or Pacific Islander,812,,,1,,1
El Dorado,2019,R3 Black,247,,11,,,1
El Dorado,2019,R4 Hispanic,4099,,65,,39,
El Dorado,2019,R5 White,18307,,,2,361,
El Dorado,2019,R6 Other,777,,28,,15,
El Dorado,2019,R7 Unknown,3059,,103,,74,
El Dorado,2019,S1 Female,14599,,407,,248,
El Dorado,2019,S2 Male,12922,,401,,264,
El Dorado,2019,Z1 ALL,27521,,808,,512,
El Dorado,2020,A1 Adults 21-44,14750,,434,,267,
El Dorado,2020,A2 Adults 45-64,9234,,239,,165,
El Dorado,2020,A3 Adults 65+,3176,,31,,19,
El Dorado,2020,R1 Alaskan Native or American Indian,204,,,1,,1
El Dorado,2020,R2 Asian or Pacific Islander,831,,,1,,1
El Dorado,2020,R3 Black,222,,12,,,1
El Dorado,2020,R4 Hispanic,4065,,55,,31,
El Dorado,2020,R5 White,18101,,491,,323,
El Dorado,2020,R6 Other,672,,26,,17,
El Dorado,2020,R7 Unknown,3065,,107,,65,
El Dorado,2020,S1 Female,14471,,359,,209,
El Dorado,2020,S2 Male,12689,,345,,242,
El Dorado,2020,Z1 ALL,27160,,704,,451,
El Dorado,2021,A1 Adults 21-44,15019,,419,,252,
El Dorado,2021,A2 Adults 45-64,9210,,235,,141,
El Dorado,2021,A3 Adults 65+,3511,,39,,17,
El Dorado,2021,R1 Alaskan Native or American Indian,212,,,1,,1
El Dorado,2021,R2 Asian or Pacific Islander,892,,,1,,1
El Dorado,2021,R3 Black,243,,12,,,1
El Dorado,2021,R4 Hispanic,4237,,63,,35,
El Dorado,2021,R5 White,18315,,490,,291,
El Dorado,2021,R6 Other,576,,17,,11,
El Dorado,2021,R7 Unknown,3265,,95,,55,
El Dorado,2021,S1 Female,14697,,310,,195,
El Dorado,2021,S2 Male,13043,,383,,215,
El Dorado,2021,Z1 ALL,27740,,693,,410,
Fresno,2015,A1 Adults 21-44,137889,,6110,,3342,
Fresno,2015,A2 Adults 45-64,72084,,4204,,2496,
Fresno,2015,A3 Adults 65+,30909,,413,,229,
Fresno,2015,R1 Alaskan Native or American Indian,1779,,98,,53,
Fresno,2015,R2 Asian or Pacific Islander,23746,,674,,377,
Fresno,2015,R3 Black,16270,,1218,,616,
Fresno,2015,R4 Hispanic,106896,,3176,,1748,
Fresno,2015,R5 White,45257,,3165,,1881,
Fresno,2015,R6 Other,26932,,947,,493,
Fresno,2015,R7 Unknown,20002,,1449,,899,
Fresno,2015,S1 Female,133542,,5944,,3389,
Fresno,2015,S2 Male,107340,,4783,,2678,
Fresno,2015,Z1 ALL,240882,,10727,,6067,
Fresno,2016,A1 Adults 21-44,177646,,7173,,3937,
Fresno,2016,A2 Adults 45-64,83043,,4645,,2730,
Fresno,2016,A3 Adults 65+,33095,,465,,235,
Fresno,2016,R1 Alaskan Native or American Indian,2016,,148,,81,
Fresno,2016,R2 Asian or Pacific Islander,25212,,683,,376,
Fresno,2016,R3 Black,17028,,1295,,665,
Fresno,2016,R4 Hispanic,142312,,3697,,2016,
Fresno,2016,R5 White,47428,,3413,,1979,
Fresno,2016,R6 Other,37090,,1635,,949,
Fresno,2016,R7 Unknown,22698,,1412,,836,
Fresno,2016,S1 Female,160662,,6794,,3891,
Fresno,2016,S2 Male,133122,,5489,,3011,
Fresno,2016,Z1 ALL,293784,,12283,,6902,
Fresno,2017,A1 Adults 21-44,183253,,7299,,4054,
Fresno,2017,A2 Adults 45-64,86468,,4574,,2669,
Fresno,2017,A3 Adults 65+,34741,,493,,245,
Fresno,2017,R1 Alaskan Native or American Indian,1960,,156,,87,
Fresno,2017,R2 Asian or Pacific Islander,24995,,653,,345,
Fresno,2017,R3 Black,16835,,1218,,614,
Fresno,2017,R4 Hispanic,144733,,3743,,2114,
Fresno,2017,R5 White,46592,,3278,,1864,
Fresno,2017,R6 Other,43998,,1889,,1092,
Fresno,2017,R7 Unknown,25349,,1429,,852,
Fresno,2017,S1 Female,166236,,6799,,3920,
Fresno,2017,S2 Male,138226,,5567,,3048,
Fresno,2017,Z1 ALL,304462,,12366,,6968,
Fresno,2018,A1 Adults 21-44,181427,,7470,,4224,
Fresno,2018,A2 Adults 45-64,86137,,4602,,2712,
Fresno,2018,A3 Adults 65+,35746,,527,,287,
Fresno,2018,R1 Alaskan Native or American Indian,1954,,157,,79,
Fresno,2018,R2 Asian or Pacific Islander,24047,,647,,372,
Fresno,2018,R3 Black,16355,,1188,,630,
Fresno,2018,R4 Hispanic,141513,,3755,,2152,
Fresno,2018,R5 White,43965,,3183,,1870,
Fresno,2018,R6 Other,47884,,2131,,1234,
Fresno,2018,R7 Unknown,27592,,1538,,886,
Fresno,2018,S1 Female,166154,,6882,,3995,
Fresno,2018,S2 Male,137156,,5717,,3228,
Fresno,2018,Z1 ALL,303310,,12599,,7223,
Fresno,2019,A1 Adults 21-44,175625,,7351,,4164,
Fresno,2019,A2 Adults 45-64,84586,,4529,,2652,
Fresno,2019,A3 Adults 65+,36873,,595,,313,
Fresno,2019,R1 Alaskan Native or American Indian,1959,,157,,90,
Fresno,2019,R2 Asian or Pacific Islander,23514,,670,,371,
Fresno,2019,R3 Black,16006,,1198,,626,
Fresno,2019,R4 Hispanic,138111,,3779,,2199,
Fresno,2019,R5 White,41837,,3013,,1749,
Fresno,2019,R6 Other,48736,,2145,,1219,
Fresno,2019,R7 Unknown,26921,,1513,,875,
Fresno,2019,S1 Female,164246,,6816,,3929,
Fresno,2019,S2 Male,132838,,5659,,3200,
Fresno,2019,Z1 ALL,297084,,12475,,7129,
Fresno,2020,A1 Adults 21-44,170818,,7075,,4071,
Fresno,2020,A2 Adults 45-64,83557,,4309,,2545,
Fresno,2020,A3 Adults 65+,37524,,670,,337,
Fresno,2020,R1 Alaskan Native or American Indian,1904,,147,,82,
Fresno,2020,R2 Asian or Pacific Islander,22917,,630,,359,
Fresno,2020,R3 Black,15432,,1136,,623,
Fresno,2020,R4 Hispanic,134787,,3675,,2113,
Fresno,2020,R5 White,40238,,2817,,1643,
Fresno,2020,R6 Other,50242,,2166,,1260,
Fresno,2020,R7 Unknown,26379,,1483,,873,
Fresno,2020,S1 Female,162739,,6574,,3807,
Fresno,2020,S2 Male,129160,,5480,,3146,
Fresno,2020,Z1 ALL,291899,,12054,,6953,
Fresno,2021,A1 Adults 21-44,168665,,7068,,4358,
Fresno,2021,A2 Adults 45-64,83176,,4011,,2569,
Fresno,2021,A3 Adults 65+,38953,,677,,340,
Fresno,2021,R1 Alaskan Native or American Indian,1874,,142,,81,
Fresno,2021,R2 Asian or Pacific Islander,22607,,605,,361,
Fresno,2021,R3 Black,15129,,1067,,653,
Fresno,2021,R4 Hispanic,133515,,3597,,2253,
Fresno,2021,R5 White,39555,,2703,,1669,
Fresno,2021,R6 Other,52400,,2219,,1369,
Fresno,2021,R7 Unknown,25714,,1423,,881,
Fresno,2021,S1 Female,162944,,6364,,4072,
Fresno,2021,S2 Male,127850,,5392,,3195,
Fresno,2021,Z1 ALL,290794,,11756,,7267,
Glenn,2015,A1 Adults 21-44,3134,,264,,164,
Glenn,2015,A2 Adults 45-64,1923,,160,,104,
Glenn,2015,A3 Adults 65+,845,,28,,17,
Glenn,2015,R1 Alaskan Native or American Indian,141,,,1,,1
Glenn,2015,R2 Asian or Pacific Islander,243,,21,,13,
Glenn,2015,R3 Black,57,,,1,,1
Glenn,2015,R4 Hispanic,2138,,84,,53,
Glenn,2015,R5 White,2921,,281,,183,
Glenn,2015,R6 Other,50,,,1,,1
Glenn,2015,R7 Unknown,352,,48,,28,
Glenn,2015,S1 Female,3341,,298,,186,
Glenn,2015,S2 Male,2561,,154,,99,
Glenn,2015,Z1 ALL,5902,,452,,285,
Glenn,2016,A1 Adults 21-44,4107,,259,,155,
Glenn,2016,A2 Adults 45-64,2226,,166,,118,
Glenn,2016,A3 Adults 65+,904,,34,,19,
Glenn,2016,R1 Alaskan Native or American Indian,149,,,1,,1
Glenn,2016,R2 Asian or Pacific Islander,273,,,1,,1
Glenn,2016,R3 Black,75,,,1,,1
Glenn,2016,R4 Hispanic,3155,,85,,56,
Glenn,2016,R5 White,3187,,305,,190,
Glenn,2016,R6 Other,61,,,1,,1
Glenn,2016,R7 Unknown,337,,42,,30,
Glenn,2016,S1 Female,4053,,311,,206,
Glenn,2016,S2 Male,3184,,148,,86,
Glenn,2016,Z1 ALL,7237,,459,,292,
Glenn,2017,A1 Adults 21-44,4207,,285,,165,
Glenn,2017,A2 Adults 45-64,2256,,149,,93,
Glenn,2017,A3 Adults 65+,959,,28,,17,
Glenn,2017,R1 Alaskan Native or American Indian,153,,,1,,1
Glenn,2017,R2 Asian or Pacific Islander,278,,11,,,1
Glenn,2017,R3 Black,74,,,1,,1
Glenn,2017,R4 Hispanic,3314,,86,,48,
Glenn,2017,R5 White,3205,,317,,192,
Glenn,2017,R6 Other,72,,,1,,1
Glenn,2017,R7 Unknown,326,,31,,19,
Glenn,2017,S1 Female,4131,,287,,179,
Glenn,2017,S2 Male,3291,,175,,96,
Glenn,2017,Z1 ALL,7422,,462,,275,
Glenn,2018,A1 Adults 21-44,4298,,264,,160,
Glenn,2018,A2 Adults 45-64,2364,,131,,97,
Glenn,2018,A3 Adults 65+,1007,,25,,15,
Glenn,2018,R1 Alaskan Native or American Indian,168,,,1,,1
Glenn,2018,R2 Asian or Pacific Islander,284,,,1,,1
Glenn,2018,R3 Black,69,,,1,,1
Glenn,2018,R4 Hispanic,3458,,93,,52,
Glenn,2018,R5 White,3262,,276,,185,
Glenn,2018,R6 Other,91,,0,,0,
Glenn,2018,R7 Unknown,337,,33,,21,
Glenn,2018,S1 Female,4305,,261,,181,
Glenn,2018,S2 Male,3364,,159,,91,
Glenn,2018,Z1 ALL,7669,,420,,272,
Glenn,2019,A1 Adults 21-44,4265,,267,,154,
Glenn,2019,A2 Adults 45-64,2367,,164,,111,
Glenn,2019,A3 Adults 65+,1043,,29,,21,
Glenn,2019,R1 Alaskan Native or American Indian,173,,,1,,1
Glenn,2019,R2 Asian or Pacific Islander,290,,15,,,1
Glenn,2019,R3 Black,68,,,1,,1
Glenn,2019,R4 Hispanic,3458,,102,,55,
Glenn,2019,R5 White,3247,,291,,194,
Glenn,2019,R6 Other,84,,,1,,1
Glenn,2019,R7 Unknown,355,,31,,20,
Glenn,2019,S1 Female,4333,,283,,183,
Glenn,2019,S2 Male,3342,,177,,103,
Glenn,2019,Z1 ALL,7675,,460,,286,
Glenn,2020,A1 Adults 21-44,4105,,238,,135,
Glenn,2020,A2 Adults 45-64,2284,,162,,116,
Glenn,2020,A3 Adults 65+,1096,,31,,22,
Glenn,2020,R1 Alaskan Native or American Indian,158,,,1,,1
Glenn,2020,R2 Asian or Pacific Islander,290,,,1,,1
Glenn,2020,R3 Black,60,,,1,,1
Glenn,2020,R4 Hispanic,3386,,100,,61,
Glenn,2020,R5 White,3179,,283,,181,
Glenn,2020,R6 Other,65,,,1,,1
Glenn,2020,R7 Unknown,347,,26,,18,
Glenn,2020,S1 Female,4236,,265,,185,
Glenn,2020,S2 Male,3249,,166,,88,
Glenn,2020,Z1 ALL,7485,,431,,273,
Glenn,2021,A1 Adults 21-44,4152,,235,,157,
Glenn,2021,A2 Adults 45-64,2253,,136,,100,
Glenn,2021,A3 Adults 65+,1188,,30,,21,
Glenn,2021,R1 Alaskan Native or American Indian,163,,,1,,1
Glenn,2021,R2 Asian or Pacific Islander,295,,11,,,1
Glenn,2021,R3 Black,61,,,1,,1
Glenn,2021,R4 Hispanic,3470,,90,,65,
Glenn,2021,R5 White,3164,,264,,184,
Glenn,2021,R6 Other,65,,,1,0,
Glenn,2021,R7 Unknown,375,,25,,17,
Glenn,2021,S1 Female,4341,,266,,197,
Glenn,2021,S2 Male,3252,,135,,81,
Glenn,2021,Z1 ALL,7593,,401,,278,
Humboldt,2015,A1 Adults 21-44,20540,,1120,,558,
Humboldt,2015,A2 Adults 45-64,10966,,764,,447,
Humboldt,2015,A3 Adults 65+,2946,,125,,75,
Humboldt,2015,R1 Alaskan Native or American Indian,2355,,94,,40,
Humboldt,2015,R2 Asian or Pacific Islander,1058,,40,,19,
Humboldt,2015,R3 Black,651,,41,,20,
Humboldt,2015,R4 Hispanic,2484,,101,,46,
Humboldt,2015,R5 White,23515,,1385,,742,
Humboldt,2015,R6 Other,634,,31,,17,
Humboldt,2015,R7 Unknown,3755,,317,,196,
