CALENDAR_YEAR,COC_ID,COC_NAME,RACE,EXPERIENCING_HOMELESSNESS
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",White,671
2022,CA-527,Tehama County CoC,"American Indian, Alaska Native, or Indigenous",17
2022,CA-527,Tehama County CoC,Asian or Asian American,*
2022,CA-527,Tehama County CoC,"Black, African American, or African",16
2022,CA-527,Tehama County CoC,Multiple Races,22
2022,CA-527,Tehama County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-527,Tehama County CoC,Unknown,48
2022,CA-527,Tehama County CoC,White,558
2022,CA-529,Lake County CoC,"American Indian, Alaska Native, or Indigenous",32
2022,CA-529,Lake County CoC,Asian or Asian American,*
2022,CA-529,Lake County CoC,"Black, African American, or African",19
2022,CA-529,Lake County CoC,Multiple Races,15
2022,CA-529,Lake County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-529,Lake County CoC,Unknown,*
2022,CA-529,Lake County CoC,White,258
2022,CA-530,"Alpine, Inyo, Mono Counties CoC","American Indian, Alaska Native, or Indigenous",12
2022,CA-530,"Alpine, Inyo, Mono Counties CoC","Black, African American, or African",*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Multiple Races,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Native Hawaiian or Pacific Islander,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,*
2022,CA-530,"Alpine, Inyo, Mono Counties CoC",White,92
2022,CA-531,Nevada County CoC,"American Indian, Alaska Native, or Indigenous",28
2022,CA-531,Nevada County CoC,Asian or Asian American,*
2022,CA-531,Nevada County CoC,"Black, African American, or African",23
2022,CA-531,Nevada County CoC,Multiple Races,63
2022,CA-531,Nevada County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-531,Nevada County CoC,Unknown,73
2022,CA-531,Nevada County CoC,White,777
2022,CA-600,Los Angeles County CoC,"American Indian, Alaska Native, or Indigenous",1478
2022,CA-600,Los Angeles County CoC,Asian or Asian American,1200
2022,CA-600,Los Angeles County CoC,"Black, African American, or African",33535
2022,CA-600,Los Angeles County CoC,Multiple Races,1712
2022,CA-600,Los Angeles County CoC,Native Hawaiian or Pacific Islander,683
2022,CA-600,Los Angeles County CoC,Unknown,9513
2022,CA-600,Los Angeles County CoC,White,43885
2022,CA-601,San Diego County CoC,"American Indian, Alaska Native, or Indigenous",645
2022,CA-601,San Diego County CoC,Asian or Asian American,444
2022,CA-601,San Diego County CoC,"Black, African American, or African",6398
2022,CA-601,San Diego County CoC,Multiple Races,1014
2022,CA-601,San Diego County CoC,Native Hawaiian or Pacific Islander,370
2022,CA-601,San Diego County CoC,Unknown,849
2022,CA-601,San Diego County CoC,White,15424
2022,CA-602,Orange County CoC,"American Indian, Alaska Native, or Indigenous",484
2022,CA-602,Orange County CoC,Asian or Asian American,568
2022,CA-602,Orange County CoC,"Black, African American, or African",2308
2022,CA-602,Orange County CoC,Multiple Races,608
2022,CA-602,Orange County CoC,Native Hawaiian or Pacific Islander,275
2022,CA-602,Orange County CoC,Unknown,4206
2022,CA-602,Orange County CoC,White,14381
2022,CA-603,Santa Barbara County CoC,"American Indian, Alaska Native, or Indigenous",213
2022,CA-603,Santa Barbara County CoC,Asian or Asian American,46
2022,CA-603,Santa Barbara County CoC,"Black, African American, or African",260
2022,CA-603,Santa Barbara County CoC,Multiple Races,195
2022,CA-603,Santa Barbara County CoC,Native Hawaiian or Pacific Islander,33
2022,CA-603,Santa Barbara County CoC,Unknown,40
2022,CA-603,Santa Barbara County CoC,White,3050
2022,CA-604,Kern County CoC,"American Indian, Alaska Native, or Indigenous",181
2022,CA-604,Kern County CoC,Asian or Asian American,42
2022,CA-604,Kern County CoC,"Black, African American, or African",2006
2022,CA-604,Kern County CoC,Multiple Races,270
2022,CA-604,Kern County CoC,Native Hawaiian or Pacific Islander,53
2022,CA-604,Kern County CoC,Unknown,23
2022,CA-604,Kern County CoC,White,5982
2022,CA-606,Long Beach CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",75
2022,CA-606,Long Beach CoC (Los Angeles County),Asian or Asian American,81
2022,CA-606,Long Beach CoC (Los Angeles County),"Black, African American, or African",2099
2022,CA-606,Long Beach CoC (Los Angeles County),Multiple Races,141
2022,CA-606,Long Beach CoC (Los Angeles County),Native Hawaiian or Pacific Islander,43
2022,CA-606,Long Beach CoC (Los Angeles County),Unknown,112
2022,CA-606,Long Beach CoC (Los Angeles County),White,1925
2022,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",19
2022,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,14
2022,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",432
2022,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,32
2022,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2022,CA-607,Pasadena CoC (Los Angeles County),Unknown,37
2022,CA-607,Pasadena CoC (Los Angeles County),White,557
2022,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",239
2022,CA-608,Riverside County CoC,Asian or Asian American,96
2022,CA-608,Riverside County CoC,"Black, African American, or African",2387
2022,CA-608,Riverside County CoC,Multiple Races,275
2022,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,85
2022,CA-608,Riverside County CoC,Unknown,282
2022,CA-608,Riverside County CoC,White,6610
2022,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",263
2022,CA-609,San Bernardino County CoC,Asian or Asian American,52
2022,CA-609,San Bernardino County CoC,"Black, African American, or African",4157
2022,CA-609,San Bernardino County CoC,Multiple Races,269
2022,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,78
2022,CA-609,San Bernardino County CoC,Unknown,137
2022,CA-609,San Bernardino County CoC,White,5342
2022,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",51
2022,CA-611,Ventura County CoC,Asian or Asian American,29
2022,CA-611,Ventura County CoC,"Black, African American, or African",218
2022,CA-611,Ventura County CoC,Multiple Races,127
2022,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-611,Ventura County CoC,Unknown,72
2022,CA-611,Ventura County CoC,White,2355
2022,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",14
2022,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,18
2022,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",185
2022,CA-612,Glendale CoC (Los Angeles County),Multiple Races,25
2022,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2022,CA-612,Glendale CoC (Los Angeles County),Unknown,*
2022,CA-612,Glendale CoC (Los Angeles County),White,454
2022,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2022,CA-613,Imperial County CoC,Asian or Asian American,*
2022,CA-613,Imperial County CoC,"Black, African American, or African",110
2022,CA-613,Imperial County CoC,Multiple Races,21
2022,CA-613,Imperial County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-613,Imperial County CoC,Unknown,132
2022,CA-613,Imperial County CoC,White,1557
2022,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",89
2022,CA-614,San Luis Obispo County CoC,Asian or Asian American,20
2022,CA-614,San Luis Obispo County CoC,"Black, African American, or African",144
2022,CA-614,San Luis Obispo County CoC,Multiple Races,170
2022,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,27
2022,CA-614,San Luis Obispo County CoC,Unknown,166
2022,CA-614,San Luis Obispo County CoC,White,2244
